months_as_customer,age,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported,policy_age_days,claim_deviation,claim_ratio,Actual,Fraud_Probability,Predicted,Risk_Level
247,39,100/300,500,1558.29,0,FEMALE,Masters,protective-serv,unmarried,0,-49300,Vehicle Theft,unknown,Trivial Damage,Police,5,1,YES,1,2,unknown,7700,770,1540,5390,N,8511,-32538.949999999997,3.4977287475665153,0,0.036267606993072146,0,Low Risk
405,57,500/1000,1000,1132.47,4000000,MALE,MD,priv-house-serv,other-relative,46300,0,Multi-vehicle Collision,Front Collision,Total Loss,Other,21,3,unknown,2,3,unknown,61440,10240,10240,40960,N,5490,3031.050000000003,3.9996094131432476,0,0.2623579508820292,1,Low Risk
144,37,250/500,2000,1896.91,0,FEMALE,PhD,handlers-cleaners,not-in-family,73700,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,17,3,YES,1,3,NO,54400,5440,10880,38080,Y,835,151.0500000000029,3.4996783383880157,1,0.47824522321627894,1,Medium Risk
338,47,500/1000,500,1143.46,4000000,MALE,MD,priv-house-serv,other-relative,0,0,Single Vehicle Collision,Front Collision,Total Loss,Other,4,1,YES,2,1,unknown,58560,9760,9760,39040,N,7123,1111.050000000003,3.9995902059215243,0,0.20598330078886692,1,Low Risk
121,34,500/1000,500,1285.42,0,MALE,MD,priv-house-serv,wife,0,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,11,1,NO,1,1,NO,67300,6730,6730,53840,Y,8745,15911.050000000003,7.998811469321052,1,0.4745188695544522,1,Medium Risk
398,55,250/500,2000,1305.26,0,MALE,MD,farming-fishing,wife,66200,-49700,Single Vehicle Collision,Rear Collision,Major Damage,Fire,18,1,unknown,1,3,YES,36740,3340,6680,26720,Y,8591,-11208.949999999997,3.99940128723245,1,0.7142105388611817,1,High Risk
9,30,100/300,1000,1073.83,0,FEMALE,High School,machine-op-inspct,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,12,1,unknown,0,0,NO,85690,15580,15580,54530,N,7603,16601.050000000003,3.499775367434696,0,0.1697581065693436,0,Low Risk
115,31,500/1000,1000,1051.67,0,FEMALE,Associate,exec-managerial,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,18,3,YES,0,3,NO,34160,0,4270,29890,Y,3374,-8038.949999999997,6.998361039569188,1,0.7322841610784119,1,High Risk
280,48,250/500,1000,1387.35,0,MALE,JD,transport-moving,not-in-family,0,-72000,Single Vehicle Collision,Front Collision,Minor Damage,Fire,16,1,NO,2,2,unknown,61320,10220,10220,40880,N,203,2951.050000000003,3.99960864886019,0,0.22438404563062816,1,Low Risk
254,45,250/500,500,1083.64,0,MALE,JD,other-service,husband,59800,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,19,3,YES,0,0,unknown,79680,13280,13280,53120,N,4181,15191.050000000003,3.999698817860101,0,0.1314201999276767,0,Low Risk
141,30,250/500,1000,1851.78,0,FEMALE,High School,craft-repair,other-relative,78800,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,13,1,NO,1,0,YES,61740,6860,6860,48020,N,5322,10091.050000000003,6.9989797405626,0,0.2767990913123605,1,Low Risk
441,55,250/500,500,1270.29,4000000,MALE,College,armed-forces,husband,24000,-50500,Parked Car,unknown,Minor Damage,unknown,4,1,NO,0,0,NO,6400,640,640,5120,N,2031,-32808.95,7.9875195007800315,0,0.07111184156754359,0,Low Risk
381,55,500/1000,500,1459.99,0,FEMALE,MD,other-service,wife,35900,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,8,1,YES,1,2,YES,60600,12120,6060,42420,N,8675,4491.050000000003,6.99884507507012,0,0.5579705271026312,1,Medium Risk
191,38,100/300,2000,1253.44,0,FEMALE,Masters,craft-repair,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,19,3,NO,2,0,NO,56320,10240,5120,40960,N,3366,3031.050000000003,7.998437805116188,0,0.4670228214200639,1,Medium Risk
145,34,100/300,1000,1142.48,0,FEMALE,JD,priv-house-serv,other-relative,0,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,18,1,YES,2,0,NO,52250,9500,4750,38000,N,9004,71.05000000000291,7.99831614396969,0,0.13385331087710972,0,Low Risk
479,60,500/1000,1000,1188.45,0,FEMALE,MD,exec-managerial,other-relative,0,-44800,Multi-vehicle Collision,Rear Collision,Total Loss,Other,9,2,unknown,0,3,unknown,53900,5390,10780,37730,N,4434,-198.9499999999971,3.4996753547908357,0,0.2043127220309379,1,Low Risk
215,35,500/1000,1000,1125.4,0,MALE,Masters,adm-clerical,husband,40000,-43400,Vehicle Theft,unknown,Trivial Damage,unknown,6,1,unknown,2,1,NO,2640,220,440,1980,N,3866,-35948.95,4.489795918367347,0,0.041680458499038384,0,Low Risk
41,33,250/500,500,1294.41,0,MALE,High School,transport-moving,husband,0,0,Vehicle Theft,unknown,Minor Damage,unknown,8,1,YES,0,0,unknown,8970,1380,1380,6210,N,1611,-31718.949999999997,4.496741491672701,0,0.028621484469352473,0,Low Risk
45,31,100/300,500,1459.5,0,MALE,MD,priv-house-serv,not-in-family,0,0,Parked Car,unknown,Minor Damage,unknown,6,1,unknown,1,3,unknown,6000,1000,1000,4000,N,8921,-33928.95,3.996003996003996,0,0.04309429044697006,0,Low Risk
156,38,100/300,500,1367.99,0,MALE,High School,armed-forces,own-child,26500,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,23,3,unknown,0,3,unknown,55200,11040,5520,38640,Y,1980,711.0500000000029,6.99873211374751,1,0.5311257299624372,1,Medium Risk
246,45,250/500,500,1594.37,0,MALE,Associate,exec-managerial,own-child,0,0,Parked Car,unknown,Trivial Damage,unknown,13,1,NO,0,3,YES,7260,660,1320,5280,N,5638,-32648.949999999997,3.9969719909159727,0,0.07390831552308823,0,Low Risk
178,39,100/300,500,1035.99,0,FEMALE,JD,exec-managerial,own-child,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,3,3,NO,2,0,unknown,64680,11760,11760,41160,N,2141,3231.050000000003,3.4997024062579714,0,0.10077829631881935,0,Low Risk
237,43,250/500,500,911.53,0,FEMALE,PhD,sales,husband,53200,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,23,1,NO,0,1,NO,59200,0,11840,47360,N,2130,9431.050000000003,3.9996621906933534,0,0.4855100053656093,1,Medium Risk
127,34,500/1000,500,1319.97,0,FEMALE,Associate,craft-repair,own-child,73700,0,Vehicle Theft,unknown,Minor Damage,unknown,8,1,YES,1,3,unknown,4700,470,940,3290,N,3079,-34638.95,3.496280552603613,0,0.0775827228131306,0,Low Risk
1,33,250/500,2000,1391.63,0,MALE,Associate,sales,husband,61200,0,Single Vehicle Collision,Side Collision,Total Loss,Other,23,1,YES,0,3,NO,69400,6940,6940,55520,N,7022,17591.050000000003,7.998847428324449,0,0.16281886526119083,0,Low Risk
5,21,250/500,500,915.41,5000000,FEMALE,High School,exec-managerial,own-child,0,0,Single Vehicle Collision,Side Collision,Total Loss,Police,23,1,YES,0,0,NO,40500,4050,4050,32400,N,4473,-5528.949999999997,7.998025178968156,0,0.13774511754146512,0,Low Risk
64,28,500/1000,1000,1468.82,0,MALE,JD,handlers-cleaners,other-relative,56800,-51800,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,9,3,NO,2,1,NO,60000,5000,10000,45000,N,8497,7071.050000000003,4.499550044995501,0,0.18040313379734707,0,Low Risk
142,30,500/1000,500,1412.76,0,MALE,PhD,armed-forces,wife,66400,-63700,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,YES,2,3,NO,67320,11220,11220,44880,N,6205,6951.050000000003,3.9996435255324836,0,0.13945956100732157,0,Low Risk
97,27,500/1000,500,1588.26,0,FEMALE,High School,tech-support,husband,56700,-49300,Multi-vehicle Collision,Side Collision,Total Loss,Other,22,3,YES,2,1,YES,75690,8410,8410,58870,N,4657,20941.050000000003,6.999167756509333,0,0.27040911051138955,1,Low Risk
121,31,100/300,1000,1140.91,0,MALE,Associate,adm-clerical,other-relative,51300,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,15,3,NO,1,2,unknown,64300,6430,6430,51440,Y,8611,13511.050000000003,7.998756025501478,1,0.7622946231198365,1,High Risk
225,43,100/300,1000,1517.54,0,MALE,JD,priv-house-serv,own-child,0,-20900,Multi-vehicle Collision,Rear Collision,Major Damage,Police,16,3,NO,2,0,YES,64400,6440,6440,51520,N,3801,13591.050000000003,7.998757956839,0,0.38523020563001065,1,Low Risk
425,53,250/500,2000,912.29,0,FEMALE,High School,priv-house-serv,husband,42900,-39100,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,17,3,unknown,1,2,unknown,97080,16180,16180,64720,N,8987,26791.050000000003,3.99975279648971,0,0.17813725996058186,0,Low Risk
285,44,250/500,2000,1144.3,0,MALE,MD,priv-house-serv,not-in-family,52600,0,Vehicle Theft,unknown,Minor Damage,Police,3,1,YES,1,0,unknown,5500,500,500,4500,N,8568,-33428.95,8.982035928143713,0,0.162736060156944,0,Low Risk
192,38,500/1000,1000,1281.43,0,FEMALE,Masters,transport-moving,not-in-family,65100,-50300,Multi-vehicle Collision,Rear Collision,Total Loss,Other,10,3,unknown,0,2,NO,30700,3070,6140,21490,N,1435,-16438.949999999997,3.4994300602507735,0,0.08702249727641452,0,Low Risk
285,48,100/300,2000,1101.85,0,FEMALE,College,sales,wife,46100,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,9,1,NO,1,2,YES,33480,3720,3720,26040,N,753,-11888.949999999997,6.998118785272776,0,0.08779944729615556,0,Low Risk
98,26,500/1000,2000,1082.1,0,MALE,JD,exec-managerial,other-relative,0,-30900,Multi-vehicle Collision,Front Collision,Total Loss,Police,13,2,unknown,0,1,YES,65430,14540,7270,43620,N,5098,5691.050000000003,5.999174804015953,0,0.2779872962705519,1,Low Risk
175,36,500/1000,500,1185.44,0,MALE,Masters,exec-managerial,not-in-family,44900,-52500,Multi-vehicle Collision,Rear Collision,Major Damage,Police,15,3,YES,2,1,YES,42680,3880,7760,31040,Y,8368,-6888.949999999997,3.999484602499678,1,0.755623287113172,1,High Risk
259,45,500/1000,2000,1175.07,0,MALE,MD,craft-repair,not-in-family,30100,0,Single Vehicle Collision,Side Collision,Minor Damage,Fire,23,1,unknown,1,1,NO,87780,7980,7980,71820,N,2935,33891.05,8.99887232176419,0,0.2485559316490665,1,Low Risk
140,36,500/1000,2000,979.26,0,FEMALE,JD,transport-moving,own-child,0,-67000,Multi-vehicle Collision,Front Collision,Major Damage,Fire,2,4,YES,0,2,YES,72800,14560,14560,43680,N,5343,5751.050000000003,2.9997939701943546,0,0.49431522741712675,1,Medium Risk
231,37,250/500,500,920.81,0,FEMALE,High School,sales,wife,0,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,14,1,YES,2,0,unknown,71190,0,7910,63280,Y,8464,25351.050000000003,7.998988749841992,1,0.5608099030515868,1,Medium Risk
186,38,100/300,500,922.85,0,MALE,High School,adm-clerical,husband,70300,-70900,Vehicle Theft,unknown,Trivial Damage,unknown,7,1,unknown,1,1,YES,3600,400,400,2800,N,604,-35128.95,6.982543640897756,0,0.05010501330729568,0,Low Risk
229,41,250/500,2000,1107.59,3000000,MALE,PhD,tech-support,not-in-family,65400,0,Single Vehicle Collision,Side Collision,Major Damage,Other,23,1,NO,1,3,NO,62640,10440,10440,41760,N,5882,3831.050000000003,3.9996168949334354,0,0.3684190003663182,1,Low Risk
180,36,100/300,500,1272.46,0,MALE,College,prof-specialty,wife,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,7,3,YES,2,1,unknown,69630,12660,6330,50640,N,47,12711.050000000003,7.998736376559785,0,0.2697921547401331,1,Low Risk
188,33,250/500,1000,1340.24,0,MALE,High School,protective-serv,own-child,0,-68800,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,8,3,YES,1,0,unknown,76010,13820,6910,55280,Y,7618,17351.050000000003,7.998842425119375,1,0.21052776041470467,1,Low Risk
214,40,100/300,1000,1648.0,0,MALE,JD,transport-moving,not-in-family,57700,-43500,Single Vehicle Collision,Rear Collision,Total Loss,Other,17,1,NO,1,0,YES,44220,8040,4020,32160,N,5286,-5768.949999999997,7.998010445162895,0,0.10928689899451105,0,Low Risk
178,38,250/500,500,1381.14,0,FEMALE,College,other-service,wife,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,10,3,NO,0,3,NO,57200,5200,10400,41600,N,101,3671.050000000003,3.9996154215940773,0,0.2124816301088214,1,Low Risk
55,35,500/1000,500,1198.44,8000000,MALE,MD,priv-house-serv,wife,0,0,Vehicle Theft,unknown,Minor Damage,Police,9,1,NO,0,3,NO,3080,560,560,1960,N,1440,-35968.95,3.4937611408199643,0,0.11591858850818403,0,Low Risk
90,31,250/500,2000,951.27,0,FEMALE,PhD,other-service,not-in-family,42100,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,2,1,YES,1,0,YES,75790,13780,6890,55120,N,8962,17191.050000000003,7.998839065447686,0,0.180297567310868,0,Low Risk
135,30,500/1000,2000,1341.24,0,FEMALE,MD,farming-fishing,wife,37100,-46500,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,18,3,NO,0,1,NO,32670,5940,2970,23760,N,2189,-14168.949999999997,7.997307303938068,0,0.1544894897233514,0,Low Risk
277,46,250/500,2000,1177.57,0,FEMALE,Associate,adm-clerical,husband,0,-65500,Vehicle Theft,unknown,Minor Damage,Police,4,1,unknown,2,3,NO,3870,430,860,2580,N,8113,-35348.95,2.9965156794425085,0,0.16487280330417584,0,Low Risk
211,38,250/500,1000,1055.09,0,FEMALE,Masters,transport-moving,own-child,0,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,12,1,unknown,0,3,YES,91520,8320,16640,66560,Y,6466,28631.050000000003,3.999759629829938,1,0.670784229518892,1,Medium Risk
156,32,250/500,500,1479.48,0,MALE,Masters,prof-specialty,unmarried,0,0,Single Vehicle Collision,Front Collision,Major Damage,Other,15,1,YES,1,3,YES,74690,6790,13580,54320,Y,8334,16391.050000000003,3.999705470878433,1,0.5441843010469241,1,Medium Risk
84,30,500/1000,2000,1827.38,0,MALE,Associate,priv-house-serv,other-relative,0,-15900,Vehicle Theft,unknown,Trivial Damage,Police,9,1,YES,1,3,unknown,4620,420,840,3360,N,7122,-34568.95,3.995243757431629,0,0.05174118406203135,0,Low Risk
136,32,100/300,500,1169.62,0,FEMALE,JD,sales,not-in-family,0,0,Single Vehicle Collision,Side Collision,Major Damage,Police,6,1,YES,0,0,NO,55000,10000,10000,35000,Y,5152,-2928.949999999997,3.4996500349965003,1,0.672271992278724,1,Medium Risk
310,48,100/300,500,1516.34,0,FEMALE,JD,adm-clerical,unmarried,11000,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,11,4,YES,0,2,NO,59400,13200,6600,39600,Y,5630,1671.050000000003,5.999091046811089,1,0.7962146885564488,1,High Risk
123,34,500/1000,2000,1270.21,0,FEMALE,College,sales,husband,16100,-61200,Multi-vehicle Collision,Side Collision,Total Loss,Fire,13,3,NO,1,1,unknown,55260,6140,0,49120,N,2874,11191.050000000003,49120.0,0,0.19580091084921078,0,Low Risk
243,44,250/500,500,809.11,0,MALE,JD,craft-repair,other-relative,33200,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,4,3,unknown,2,1,YES,51400,5140,10280,35980,N,6242,-1948.949999999997,3.499659566190059,0,0.22376740985292098,1,Low Risk
36,37,500/1000,1000,1115.81,0,FEMALE,Masters,machine-op-inspct,husband,0,-59800,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,20,3,YES,1,3,unknown,48780,5420,10840,32520,N,463,-5408.949999999997,2.9997232727608156,0,0.21016389865442534,1,Low Risk
146,31,100/300,1000,1457.65,5000000,FEMALE,College,armed-forces,own-child,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,0,3,NO,1,3,unknown,52380,5820,5820,40740,N,8901,2811.050000000003,6.998797457481532,0,0.4884699813123239,1,Medium Risk
154,34,100/300,1000,1041.36,0,FEMALE,JD,priv-house-serv,husband,53100,-43900,Multi-vehicle Collision,Side Collision,Total Loss,Other,18,4,unknown,2,3,YES,74360,13520,13520,47320,Y,5592,9391.050000000003,3.4997411434065526,1,0.651873132497153,1,Medium Risk
204,40,250/500,1000,1693.83,7000000,MALE,High School,protective-serv,other-relative,44000,-20800,Single Vehicle Collision,Front Collision,Minor Damage,Police,6,1,unknown,1,0,unknown,53400,5340,5340,42720,N,8312,4791.050000000003,7.99850215315484,0,0.1711786807683313,0,Low Risk
458,59,100/300,1000,1685.69,0,FEMALE,High School,protective-serv,wife,31400,0,Single Vehicle Collision,Front Collision,Total Loss,Police,23,1,unknown,2,2,YES,71800,14360,14360,43080,N,2175,5151.050000000003,2.9997911008982663,0,0.31303076818589387,1,Low Risk
147,31,250/500,500,1054.92,6000000,FEMALE,PhD,prof-specialty,own-child,51900,0,Single Vehicle Collision,Front Collision,Major Damage,Other,4,1,unknown,0,0,unknown,68240,8530,0,59710,Y,6549,21781.050000000003,59710.0,1,0.4413266294397208,1,Medium Risk
279,45,250/500,2000,1333.97,6000000,FEMALE,MD,other-service,unmarried,61100,-30700,Multi-vehicle Collision,Rear Collision,Major Damage,Other,21,3,unknown,1,0,unknown,61050,11100,11100,38850,Y,8385,921.0500000000029,3.499684713088911,1,0.7083338164428699,1,High Risk
308,47,100/300,1000,1013.61,6000000,FEMALE,Associate,craft-repair,own-child,45700,-41400,Parked Car,unknown,Minor Damage,unknown,7,1,unknown,1,1,YES,5590,860,860,3870,N,474,-34058.95,4.494773519163763,0,0.14949048416023866,0,Low Risk
284,48,500/1000,500,958.3,0,FEMALE,PhD,machine-op-inspct,husband,47900,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,19,3,unknown,0,0,unknown,46860,8520,8520,29820,N,2442,-8108.949999999997,3.4995892500880177,0,0.3075204113756002,1,Low Risk
108,31,250/500,2000,1112.04,6000000,FEMALE,PhD,other-service,own-child,52800,-54300,Parked Car,unknown,Minor Damage,unknown,5,1,NO,1,3,NO,4290,780,780,2730,N,4757,-35198.95,3.495518565941101,0,0.08528621928674056,0,Low Risk
421,57,250/500,2000,1206.26,0,FEMALE,Associate,armed-forces,own-child,69900,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,22,3,YES,0,0,NO,78500,15700,7850,54950,N,4687,17021.050000000003,6.99910839383518,0,0.10202887819747289,0,Low Risk
266,42,500/1000,1000,763.67,0,MALE,Associate,prof-specialty,own-child,12800,-49700,Single Vehicle Collision,Side Collision,Total Loss,Police,12,1,YES,1,3,YES,70830,7870,7870,55090,N,6047,17161.050000000003,6.999110659382543,0,0.3454073091575953,1,Low Risk
412,56,250/500,500,1042.56,0,MALE,High School,handlers-cleaners,own-child,0,-66100,Multi-vehicle Collision,Front Collision,Total Loss,Police,19,3,NO,0,2,NO,68040,15120,7560,45360,N,4541,7431.050000000003,5.999206454172729,0,0.2595192942333075,1,Low Risk
31,32,100/300,2000,1263.48,4000000,FEMALE,JD,other-service,wife,46800,-87300,Single Vehicle Collision,Side Collision,Major Damage,Fire,10,1,unknown,2,0,unknown,63600,5300,10600,47700,Y,5632,9771.050000000003,4.499575511744175,1,0.7811985289156692,1,High Risk
465,63,250/500,500,1006.99,6000000,FEMALE,Masters,sales,own-child,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,7,1,NO,0,3,unknown,43560,4840,4840,33880,N,1120,-4048.949999999997,6.998554017764925,0,0.14818674074601443,0,Low Risk
126,31,250/500,1000,1328.26,0,MALE,Masters,sales,not-in-family,42300,-45800,Single Vehicle Collision,Front Collision,Total Loss,Police,17,1,NO,1,1,NO,60840,13520,6760,40560,N,6711,2631.050000000003,5.999112557314007,0,0.30411571881614324,1,Low Risk
407,55,100/300,1000,1250.08,5000000,FEMALE,PhD,tech-support,wife,0,-57700,Multi-vehicle Collision,Side Collision,Total Loss,Police,0,3,unknown,2,3,YES,68160,11360,11360,45440,N,6908,7511.050000000003,3.9996479183170495,0,0.23491996226469175,1,Low Risk
101,27,500/1000,500,982.7,6000000,FEMALE,College,transport-moving,unmarried,30800,-43700,Parked Car,unknown,Minor Damage,unknown,9,1,NO,1,0,NO,5170,940,470,3760,N,6260,-34168.95,7.983014861995754,0,0.05882081610451598,0,Low Risk
187,37,500/1000,1000,1412.06,5000000,FEMALE,Masters,protective-serv,not-in-family,60100,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,21,1,unknown,0,3,unknown,57700,5770,5770,46160,N,526,8231.050000000003,7.9986137584474095,0,0.22325951213899384,1,Low Risk
252,46,500/1000,2000,1066.7,0,FEMALE,JD,handlers-cleaners,own-child,0,0,Multi-vehicle Collision,Front Collision,Total Loss,Other,22,3,NO,0,2,NO,89520,14920,14920,59680,N,6635,21751.050000000003,3.9997319214529856,0,0.2143614477049565,1,Low Risk
229,43,250/500,2000,1585.54,0,MALE,High School,protective-serv,not-in-family,42600,-44400,Vehicle Theft,unknown,Minor Damage,unknown,3,1,NO,1,0,YES,4620,420,840,3360,N,6462,-34568.95,3.995243757431629,0,0.030183394623495185,0,Low Risk
246,39,250/500,1000,1416.08,0,FEMALE,JD,craft-repair,other-relative,0,-36600,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,16,1,YES,0,3,unknown,45180,5020,5020,35140,N,2840,-2788.949999999997,6.998605855407289,0,0.1860942912982703,0,Low Risk
190,38,250/500,500,1246.03,0,MALE,JD,craft-repair,unmarried,61900,-50000,Single Vehicle Collision,Side Collision,Total Loss,Other,14,1,YES,0,0,NO,45100,9020,4510,31570,N,2688,-6358.949999999997,6.9984482376413215,0,0.1116080360953325,0,Low Risk
95,32,500/1000,2000,1356.64,0,MALE,Masters,machine-op-inspct,not-in-family,67800,-48600,Multi-vehicle Collision,Side Collision,Total Loss,Police,21,3,YES,0,3,YES,83160,15120,15120,52920,N,6638,14991.050000000003,3.499768533827128,0,0.1497931379772158,0,Low Risk
